pos_x,pos_y,pos_z,tar_x,tar_y,tar_z,time
-1.8428840637207031,-2.748288631439209,10.289121627807617,0.0,0.0,8.0,0.0796663761138916
-1.7817453145980835,-2.7416367530822754,10.316079139709473,3.0,0.0,8.0,0.333981990814209
-1.6965041160583496,-2.701226234436035,10.317654609680176,3.0,0.0,8.0,0.7382304668426514
-1.5758856534957886,-2.6337881088256836,10.278165817260742,3.0,0.0,8.0,0.9537439346313477
-1.1373215913772583,-2.4169228076934814,10.040630340576172,3.0,0.0,8.0,1.1811928749084473
-0.837190568447113,-2.2713024616241455,9.83735466003418,3.0,0.0,8.0,1.3836157321929932
-0.4076170325279236,-2.0453739166259766,9.511326789855957,3.0,0.0,8.0,1.630483865737915
-0.03346315771341324,-1.8283360004425049,9.202855110168457,3.0,0.0,8.0,1.8312036991119385
0.44309207797050476,-1.5334800481796265,8.810039520263672,3.0,0.0,8.0,2.0818088054656982
0.886624276638031,-1.249601125717163,8.475102424621582,3.0,0.0,8.0,2.33026123046875
1.1724205017089844,-1.0568504333496094,8.285820007324219,3.0,0.0,8.0,2.5313382148742676
1.402052879333496,-0.8991568684577942,8.187546730041504,3.0,0.0,8.0,2.7315587997436523
1.5785282850265503,-0.7711639404296875,8.17888355255127,3.0,0.0,8.0,2.9329707622528076
1.7368237972259521,-0.6508324146270752,8.247882843017578,3.0,0.0,8.0,3.1799845695495605
1.824426293373108,-0.5837494730949402,8.319815635681152,3.0,0.0,8.0,3.381626844406128
1.9035553932189941,-0.5274081826210022,8.361368179321289,3.0,0.0,8.0,3.5823943614959717
2.0029637813568115,-0.45699357986450195,8.368939399719238,3.0,0.0,8.0,3.830157995223999
2.102980852127075,-0.4028262197971344,8.338862419128418,3.0,0.0,8.0,4.031579971313477
2.2487995624542236,-0.3480283319950104,8.259218215942383,3.0,0.0,8.0,4.280274868011475
2.37333607673645,-0.31463879346847534,8.173306465148926,3.0,0.0,8.0,4.4803385734558105
2.4801571369171143,-0.2929072380065918,8.08141040802002,3.0,0.0,8.0,4.681433439254761
2.570596218109131,-0.26990261673927307,8.014862060546875,3.0,0.0,8.0,4.881473779678345
2.641308546066284,-0.24258598685264587,7.974575042724609,3.0,0.0,8.0,5.081817626953125
2.7201857566833496,-0.20100516080856323,7.967199802398682,3.0,0.0,8.0,5.332431316375732
2.7800538539886475,-0.1648077666759491,7.995073318481445,3.0,0.0,8.0,5.580115795135498
2.8147101402282715,-0.15092866122722626,8.042932510375977,3.0,0.0,8.0,5.7802207469940186
2.847937822341919,-0.145393967628479,8.082630157470703,3.0,0.0,8.0,5.981600999832153
2.8532555103302,-0.1518511325120926,8.09013843536377,0.0,0.0,8.0,6.182354688644409
2.833836555480957,-0.1572963446378708,8.072134017944336,0.0,0.0,8.0,6.430549383163452
2.7214460372924805,-0.15725795924663544,8.041386604309082,0.0,0.0,8.0,6.733577728271484
2.523456573486328,-0.15173573791980743,8.004476547241211,0.0,0.0,8.0,6.980386734008789
2.3046748638153076,-0.1457529515028,7.978290557861328,0.0,0.0,8.0,7.182095050811768
1.972625970840454,-0.13191640377044678,7.9850640296936035,0.0,0.0,8.0,7.4303083419799805
1.7004714012145996,-0.12038566172122955,8.019993782043457,0.0,0.0,8.0,7.631407260894775
1.4819592237472534,-0.10752269625663757,8.083457946777344,0.0,0.0,8.0,7.833167552947998
1.2860909700393677,-0.10263518244028091,8.147808074951172,0.0,0.0,8.0,8.080125570297241
1.1719622611999512,-0.10444378852844238,8.164801597595215,0.0,0.0,8.0,8.280609130859375
1.0649820566177368,-0.10904816538095474,8.145992279052734,0.0,0.0,8.0,8.482694387435913
0.9409245848655701,-0.10374176502227783,8.085156440734863,0.0,0.0,8.0,8.730649709701538
0.8226326107978821,-0.09423911571502686,8.020970344543457,0.0,0.0,8.0,8.931927919387817
0.7009721398353577,-0.06760337948799133,7.995944976806641,0.0,0.0,8.0,9.135143041610718
0.5710880160331726,-0.02053034119307995,8.0111665725708,0.0,0.0,8.0,9.382429838180542
0.47284749150276184,0.014927533455193043,8.063557624816895,0.0,0.0,8.0,9.630653619766235
0.40280672907829285,0.031711358577013016,8.097227096557617,0.0,0.0,8.0,9.880565881729126
0.3574855923652649,0.030653804540634155,8.098074913024902,0.0,0.0,8.0,10.080628633499146
0.3134925961494446,0.02851303108036518,8.078369140625,0.0,0.0,8.0,10.281672716140747
0.26218748092651367,0.020555008202791214,8.033689498901367,0.0,0.0,8.0,10.481762170791626
0.20827950537204742,0.018373508006334305,7.971012115478516,0.0,0.0,8.0,10.731774806976318
0.18161073327064514,0.012253042310476303,7.908417224884033,0.0,0.0,8.0,10.934045791625977
0.14777760207653046,-0.006070257630199194,7.824382305145264,0.0,0.0,8.0,11.18225622177124
0.11789533495903015,-0.019425829872488976,7.783968448638916,0.0,0.0,8.0,11.431124687194824
0.08133126050233841,-0.0288741085678339,7.790770053863525,0.0,0.0,8.0,11.682053089141846
0.061069782823324203,-0.037518586963415146,7.829879283905029,0.0,0.0,8.0,11.883764028549194
0.07460933178663254,-0.04861857742071152,7.901257514953613,0.0,0.0,8.0,12.084424018859863
0.11578705161809921,-0.06416573375463486,7.989840030670166,3.0,0.0,8.0,12.285952806472778
0.17636123299598694,-0.09368856251239777,8.08820915222168,3.0,0.0,8.0,12.539417505264282
0.26887497305870056,-0.1094992384314537,8.148221969604492,3.0,0.0,8.0,12.780316352844238
0.40632128715515137,-0.1064007431268692,8.149969100952148,3.0,0.0,8.0,12.980675458908081
0.6069620847702026,-0.09465289860963821,8.119325637817383,3.0,0.0,8.0,13.180965185165405
0.8562546968460083,-0.0742453783750534,8.068801879882812,3.0,0.0,8.0,13.382729053497314
1.205475926399231,-0.04391438886523247,7.99382209777832,3.0,0.0,8.0,13.63338589668274
1.5392272472381592,-0.013332212343811989,7.922968864440918,3.0,0.0,8.0,13.881907224655151
1.7604551315307617,0.0059064640663564205,7.885130405426025,3.0,0.0,8.0,14.083269357681274
1.9486782550811768,0.016582783311605453,7.867223262786865,3.0,0.0,8.0,14.332515478134155
2.0503180027008057,0.021788284182548523,7.908085823059082,3.0,0.0,8.0,14.58271837234497
2.1335206031799316,0.040641508996486664,7.964754104614258,3.0,0.0,8.0,14.830849647521973
2.220712184906006,0.05228036269545555,8.019920349121094,3.0,0.0,8.0,15.08069372177124
2.2956793308258057,0.054257288575172424,8.050407409667969,3.0,0.0,8.0,15.282331466674805
2.3908050060272217,0.04503396153450012,8.06484317779541,3.0,0.0,8.0,15.535415649414062
2.4756858348846436,0.03362581133842468,8.059096336364746,3.0,0.0,8.0,15.782426834106445
2.5473480224609375,0.03251613304018974,8.032992362976074,3.0,0.0,8.0,16.036102771759033
2.605201005935669,0.04205852374434471,8.016671180725098,3.0,0.0,8.0,16.282145023345947
2.6457679271698,0.04371481388807297,8.003290176391602,3.0,0.0,8.0,16.48224973678589
2.684136152267456,0.03606331720948219,7.985009670257568,3.0,0.0,8.0,16.682345151901245
2.712700366973877,0.024226445704698563,7.990409851074219,3.0,0.0,8.0,16.882922410964966
2.74275279045105,0.01827404461801052,8.028923988342285,3.0,0.0,8.0,17.13407278060913
2.7574586868286133,0.013730731792747974,8.056702613830566,3.0,0.0,8.0,17.380951404571533
2.758016586303711,0.0023576407693326473,8.065707206726074,3.0,0.0,8.0,17.58189558982849
2.7686684131622314,-0.016199151054024696,8.059853553771973,3.0,0.0,8.0,17.831019401550293
2.802304267883301,-0.0327894501388073,8.0313138961792,3.0,0.0,8.0,18.082184076309204
2.8375298976898193,-0.04068616405129433,8.00501537322998,0.0,0.0,8.0,18.282246351242065
2.8751184940338135,-0.03683217614889145,7.973381519317627,0.0,0.0,8.0,18.53125834465027
2.8626549243927,-0.024772606790065765,7.94110631942749,0.0,0.0,8.0,18.733332872390747
2.7421178817749023,-0.016438506543636322,7.937674522399902,0.0,0.0,8.0,18.982447385787964
2.5066792964935303,-0.01742272637784481,7.969893932342529,0.0,0.0,8.0,19.231781005859375
2.1928741931915283,-0.023522811010479927,8.00400447845459,0.0,0.0,8.0,19.48106813430786
1.8496540784835815,-0.029215626418590546,8.045914649963379,0.0,0.0,8.0,19.732290744781494
1.5425941944122314,-0.03488447144627571,8.077494621276855,0.0,0.0,8.0,19.98209023475647
1.312497615814209,-0.042419783771038055,8.069012641906738,0.0,0.0,8.0,20.234851360321045
1.1735504865646362,-0.04165429249405861,8.018341064453125,0.0,0.0,8.0,20.482252836227417
1.085769534111023,-0.039878327399492264,7.957117080688477,0.0,0.0,8.0,20.733855724334717
1.0154008865356445,-0.03578854352235794,7.925851821899414,0.0,0.0,8.0,20.935996770858765
0.8986082077026367,-0.02619868516921997,7.918712615966797,0.0,0.0,8.0,21.18238663673401
0.7557893991470337,-0.01997777447104454,7.936958312988281,0.0,0.0,8.0,21.43108320236206
0.6399862766265869,-0.020045697689056396,7.962785243988037,0.0,0.0,8.0,21.6314754486084
0.5372721552848816,-0.02647133730351925,7.991410255432129,0.0,0.0,8.0,21.833062171936035
0.4295561611652374,-0.04214760661125183,8.013933181762695,0.0,0.0,8.0,22.083452224731445
0.34479308128356934,-0.050241753458976746,8.026113510131836,0.0,0.0,8.0,22.33294177055359
0.28710514307022095,-0.04407526180148125,8.029845237731934,0.0,0.0,8.0,22.533536195755005
0.23020720481872559,-0.028128406032919884,8.01677131652832,0.0,0.0,8.0,22.734041452407837
